game_id,subject_id,session_id,study_name,grade,DOB,age,sex,DOT,score,Item1_Acc,Item2_Acc,Item3_Acc,Item4_Acc,Item5_Acc,Item6_Acc,Item7_Acc,Item8_Acc,Item9_Acc,Item10_Acc,Item11_Acc,Item12_Acc,Item13_Acc,Item14_Acc,Item15_Acc,Item16_Acc,Item17_Acc,Item18_Acc,Item19_Acc,Item20_Acc,Item21_Acc,Item22_Acc,Item23_Acc,Item24_Acc,Item25_Acc,Item26_Acc,Item27_Acc,Item28_Acc,Item29_Acc,Item30_Acc,Item31_Acc,Item32_Acc,Item33_Acc,Item34_Acc,Item35_Acc,Item36_Acc,Item37_Acc,Item38_Acc,Item39_Acc,Item40_Acc,Item41_Acc,Item42_Acc,Item43_Acc,Item44_Acc,Item45_Acc,Item46_Acc,Item47_Acc,Item48_Acc,Item49_Acc
577,3038,.,"Goodstart Phase 1",.,2009-09-20,5,2,"2014-11-21 10:15:03",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,1,1,1,.,1,.,0,0,1,0,0
425,4014,.,"Goodstart Phase 1",.,2010-10-17,4,1,"2014-11-21 09:53:09",30,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
576,3045,.,"Goodstart Phase 1",.,2009-05-30,5,2,"2014-11-21 09:48:01",35,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,.,.,1,.,1,1,.,1,.,.,.,.,.,.,.,.,1,.,0,0,1,0,0
575,3017,.,"Goodstart Phase 1",.,2011-08-04,3,2,"2014-11-21 09:25:51",24,1,1,1,1,1,1,1,1,1,1,.,.,.,1,.,.,1,.,1,1,1,.,.,1,1,.,1,.,1,.,.,1,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,1,0
424,4059,.,"Goodstart Phase 1",.,.,.,2,"2014-11-21 09:21:52",35,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
574,3031,.,"Goodstart Phase 1",.,2010-12-18,3,1,"2014-11-21 09:05:56",32,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,1,1,1,.,1,1,1,1,1,1,1,.,1,.,1,.,1,1,.,1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
573,2014,.,"Goodstart Phase 1",.,2010-11-15,4,1,"2014-11-21 08:45:36",28,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,.,.,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0
52,"test lysh",.,"Goodstart Phase 1",.,.,.,.,"2014-11-18 23:01:51",53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,.
33,"jess test",.,"Goodstart Phase 1",.,.,.,.,"2014-11-17 19:25:42",53,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,.,1,1,1,1,1,1
32,3007,.,"Goodstart Phase 1",.,2011-06-14,3,1,"2014-11-17 10:36:09",28,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,.,.,1,1,1,1,1,1,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,0,0,1,0,0
31,3015,.,"Goodstart Phase 1",.,2011-04-29,3,1,"2014-11-17 10:12:34",25,.,1,1,1,1,1,1,.,1,1,.,1,.,.,.,.,1,.,1,.,1,.,.,.,1,.,.,.,1,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,1,0
29,3020,.,"Goodstart Phase 1",.,2010-05-21,4,2,"2014-11-17 09:52:13",33,1,1,1,1,1,1,.,1,1,1,.,1,1,1,1,1,1,1,1,.,1,1,.,1,1,1,1,1,1,1,.,1,.,1,.,.,.,.,.,1,1,1,.,.,1,1,.,1,.,0
28,3005,.,"Goodstart Phase 1",.,2010-11-15,4,1,"2014-11-17 09:33:11",26,.,1,1,1,1,1,1,1,1,1,1,1,.,.,1,1,1,1,.,.,1,1,.,1,1,1,.,.,.,1,.,1,.,1,.,1,.,.,.,1,.,.,.,.,.,.,.,1,.,0,0,0,0,0
27,3033,.,"Goodstart Phase 1",.,2011-10-17,3,1,"2014-11-17 09:18:11",25,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,1,.,.,1,1,1,1,.,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0
26,3021,.,"Goodstart Phase 1",.,2012-02-13,2,1,"2014-11-17 09:01:04",18,1,1,1,1,.,.,.,.,1,1,1,.,1,.,1,1,1,.,.,.,.,.,.,1,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
25,3019,.,"Goodstart Phase 1",.,2011-12-03,2,2,"2014-11-17 08:39:44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
24,3018,.,"Goodstart Phase 1",.,2010-06-25,4,2,"2014-11-17 08:20:09",28,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,.,1,1,.,1,.,1,.,1,1,1,.,.,.,.,1,.,.,.,1,.,1,1,.,0
537,2002,.,"Goodstart Phase 1",.,.,4,2,"2014-11-14 13:21:05",12,1,1,1,1,1,1,1,1,1,1,.,1,1,1,.,1,1,.,1,1,1,.,.,1,1,.,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,0,0,0,0,0,0
536,2049,.,"Goodstart Phase 1",.,.,3,2,"2014-11-14 13:07:21",24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,.,.,1,1,1,1,1,1,1,.,1,.,1,1,.,1,1,1,1,1,1,1,.,1,1,.,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
535,2050,.,"Goodstart Phase 1",.,.,4,1,"2014-11-14 12:49:43",22,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,.,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,.,.,1,.,.,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
534,2005,.,"Goodstart Phase 1",.,.,4,2,"2014-11-14 11:23:32",8,1,1,1,.,1,.,1,1,1,1,1,.,.,1,1,1,1,1,.,1,.,.,1,.,1,.,.,1,.,.,1,1,.,.,.,1,1,1,1,1,1,.,.,1,1,.,1,.,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2003,.,"Goodstart Phase 1",.,.,3,1,"2014-11-14 10:27:05",6,1,.,1,.,1,1,1,1,1,1,1,1,.,1,.,1,.,1,.,1,.,.,1,.,1,.,.,1,.,.,1,.,.,1,.,1,1,1,1,1,1,.,.,.,.,.,1,.,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,2033,.,"Goodstart Phase 1",.,.,3,2,"2014-11-14 09:47:10",9,.,1,1,.,1,.,1,1,1,1,1,1,1,1,.,1,.,1,.,1,.,.,1,1,1,.,.,1,1,.,1,.,.,1,.,1,1,1,1,1,1,.,.,1,.,.,1,.,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
531,2008,.,"Goodstart Phase 1",.,.,3,1,"2014-11-14 09:25:07",14,1,1,1,1,1,.,.,.,1,1,.,1,.,.,1,1,1,.,1,1,.,.,.,1,1,1,.,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
530,2051,.,"Goodstart Phase 1",.,.,4,1,"2014-11-14 09:10:11",20,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,.,.,1,.,1,.,.,1,.,.,1,.,.,.,1,0,0,0,1,0
529,2032,.,"Goodstart Phase 1",.,.,4,2,"2014-11-13 13:42:44",15,1,1,1,1,1,1,.,.,.,1,1,1,1,.,.,1,1,1,1,.,1,.,.,.,1,.,.,.,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
528,2044,.,"Goodstart Phase 1",.,.,3,1,"2014-11-13 11:50:56",17,1,1,1,1,1,1,1,1,1,1,.,1,1,.,1,1,1,1,1,1,1,.,.,.,1,1,.,1,.,1,.,1,.,1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,0,0,0,0,0
527,2001,.,"Goodstart Phase 1",.,.,4,2,"2014-11-13 11:24:10",33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,.,1,1,1,.,1,.,.,.,1,1,.,.,.,.,.,.,1,.,.,.,1,1,0,0,1,0,0
526,2048,.,"Goodstart Phase 1",.,.,3,2,"2014-11-13 10:57:10",7,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,0,0,0,0
525,2015,.,"Goodstart Phase 1",.,.,3,1,"2014-11-13 10:28:03",23,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
524,2043,.,"Goodstart Phase 1",.,.,4,1,"2014-11-13 10:00:47",12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,.,1,1,1,.,1,1,1,.,1,.,.,1,.,.,.,.,.,1,1,.,1,1,0,0,1,1,0
523,2035,.,"Goodstart Phase 1",.,.,3,1,"2014-11-13 09:47:02",14,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,1,.,.,.,1,1,1,.,1,.,1,.,1,.,1,.,.,1,.,.,1,.,.,.,.,.,.,.,1,.,0,0,0,0,0
522,2037,.,"Goodstart Phase 1",.,.,4,1,"2014-11-13 09:34:12",26,1,1,1,1,1,1,1,.,1,1,.,1,.,.,1,.,1,1,1,.,1,.,.,.,1,1,1,1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
521,2036,.,"Goodstart Phase 1",.,2010-11-23,3,2,"2014-11-13 09:14:19",37,1,1,1,1,1,1,1,1,1,1,.,1,.,.,1,1,1,1,1,1,1,1,.,1,1,1,.,.,1,1,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
471,2007,.,"Goodstart Phase 1",.,.,4,2,"2014-11-12 14:44:12",17,1,1,1,1,1,1,.,.,1,1,.,1,.,1,1,.,1,.,1,1,1,1,.,.,1,1,1,1,1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
470,2038,.,"Goodstart Phase 1",.,.,4,1,"2014-11-12 14:20:03",15,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,.,1,1,.,.,.,.,1,.,.,1,1,0,0,0,0,0
469,2027,.,"Goodstart Phase 1",.,.,4,1,"2014-11-12 14:01:53",13,.,1,1,1,1,1,1,1,1,1,.,1,1,1,.,.,1,1,1,1,1,1,.,1,1,1,1,1,.,1,1,.,.,1,.,.,.,.,1,1,.,.,.,.,.,1,.,.,.,0,0,0,0,0
468,2011,.,"Goodstart Phase 1",.,.,4,1,"2014-11-12 10:39:40",48,1,1,.,1,1,1,1,1,1,1,1,1,1,1,.,1,1,.,1,1,1,1,.,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,1,1
467,2014,.,"Goodstart Phase 1",.,.,5,2,"2014-11-12 10:21:17",35,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,1,1,1,.,.,1,1,.,1,1,1,.,1,.,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,0,0,1,1,0
466,2009,.,"Goodstart Phase 1",2009,.,3,2,"2014-11-12 09:59:23",23,.,1,1,1,1,1,1,1,1,1,1,.,1,.,.,1,1,1,1,1,1,.,.,.,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,0,0,0,0,0
465,2026,.,"Goodstart Phase 1",.,.,3,2,"2014-11-12 09:42:33",11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,.,1,1,0,0,0,0,0
464,2012,.,"Goodstart Phase 1",.,.,4,1,"2014-11-12 09:26:06",24,1,1,1,1,1,1,1,.,1,1,.,1,1,1,.,.,1,.,1,.,1,.,.,.,1,.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0
463,2047,.,"Goodstart Phase 1",.,.,3,2,"2014-11-12 09:06:23",33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,.,1,1,.,1,1,1,1,1,1,1,1,1,.,1,.,1,1,.,1,.,.,.,.,.,1,.,.,.,.,0,0,1,1,0
426,2034,.,"Goodstart Phase 1",.,.,4,1,"2014-11-11 15:29:16",32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
425,2024,.,"Goodstart Phase 1",.,.,4,2,"2014-11-11 13:18:08",14,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
424,2025,.,"Goodstart Phase 1",.,.,4,1,"2014-11-11 13:03:20",25,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
423,2028,.,"Goodstart Phase 1",.,.,4,2,"2014-11-11 12:46:50",42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
422,2046,.,"Goodstart Phase 1",.,.,2,2,"2014-11-11 12:28:14",8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
456,1019,.,"Goodstart Phase 1",.,.,4,2,"2014-11-11 11:13:43",31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,.,1,1,.,1,1,1,0,1,0,0
421,2041,.,"Goodstart Phase 1",.,.,4,2,"2014-11-11 11:09:42",4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
420,2042,.,"Goodstart Phase 1",.,.,2,2,"2014-11-11 10:50:20",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
419,2031,.,"Goodstart Phase 1",.,.,3,2,"2014-11-11 10:34:15",19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
418,2022,.,"Goodstart Phase 1",.,.,3,2,"2014-11-11 10:18:03",34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
455,1004,.,"Goodstart Phase 1",.,2010-07-08,4,1,"2014-11-11 10:07:14",32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
417,2020,.,"Goodstart Phase 1",.,.,3,1,"2014-11-11 10:00:05",14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
416,2016,.,"Goodstart Phase 1",.,.,2,1,"2014-11-11 09:38:50",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
415,2029,.,"Goodstart Phase 1",.,.,3,2,"2014-11-11 09:21:59",20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
414,2045,.,"Goodstart Phase 1",.,.,2,1,"2014-11-11 09:06:51",29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
398,1015,.,"Goodstart Phase 1",.,.,4,2,"2014-11-10 13:27:58",44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
397,1018,.,"Goodstart Phase 1",.,.,4,2,"2014-11-10 13:01:53",32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
385,2013,.,"Goodstart Phase 1",.,.,4,2,"2014-11-10 12:59:35",36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
396,1010,.,"Goodstart Phase 1",.,2010-11-12,3,1,"2014-11-10 12:17:06",31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
395,1009,.,"Goodstart Phase 1",.,.,.,1,"2014-11-10 11:47:57",27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
384,2030,.,"Goodstart Phase 1",.,.,4,1,"2014-11-10 11:45:12",27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
383,2023,.,"Goodstart Phase 1",.,.,3,1,"2014-11-10 11:25:49",6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
382,2017,.,"Goodstart Phase 1",.,.,4,2,"2014-11-10 11:10:54",11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
394,1017,.,"Goodstart Phase 1",.,2011-07-01,3,1,"2014-11-10 11:07:14",35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
381,2021,.,"Goodstart Phase 1",.,.,2,2,"2014-11-10 10:51:47",12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
380,2019,.,"Goodstart Phase 1",.,.,3,1,"2014-11-10 10:35:52",27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
393,1014,.,"Goodstart Phase 1",.,2009-05-22,5,2,"2014-11-10 10:25:49",42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
379,3040,.,"Goodstart Phase 1",.,.,4,2,"2014-11-10 10:18:28",24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
378,2039,.,"Goodstart Phase 1",.,.,4,1,"2014-11-10 09:59:06",36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
392,1016,.,"Goodstart Phase 1",.,2011-07-07,3,1,"2014-11-10 09:49:45",26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
366,1005,.,"Goodstart Phase 1",.,.,3,2,"2014-11-07 13:14:04",30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
365,1008,.,"Goodstart Phase 1",.,2010-03-11,4,2,"2014-11-07 12:31:56",35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
364,1007,.,"Goodstart Phase 1",.,2009-07-15,5,2,"2014-11-07 11:00:36",43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
363,1002,.,"Goodstart Phase 1",.,.,.,1,"2014-11-07 10:28:57",20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
362,1003,1,"Goodstart Phase 1",.,.,.,1,"2014-11-07 09:32:17",26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
361,1001,1,"Goodstart Phase 1",.,2010-10-02,4,1,"2014-11-07 08:56:19",24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
265,isia,.,"EF Children's Book",.,.,.,.,"2014-10-31 10:26:19",37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
62,test,.,"Goodstart Phase 1",.,.,.,.,"2014-10-29 18:55:44",54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
264,dud,.,"EF Children's Book",.,.,.,.,"2014-10-27 14:15:17",37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
263,999,.,"EF Children's Book",.,.,.,.,"2014-10-26 13:45:10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
